id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude,section_prefixe,Anciennete_date_mutation
2024-1015685,2024-06-27,1,Vente,257000.0,9002.0,,PL JEAN BOURGUET,3845,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,37.0,2.0,320.0,5.88802,43.121306,000DN,617
2024-1015688,2024-07-08,1,Vente,270000.0,41.0,,AV JOSEPH LOUIS ORTOLAN,4035,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,55.0,3.0,254.0,5.95139,43.126835,000AR,606
2024-1015719,2024-07-16,1,Vente,332500.0,65.0,,RUE EDMOND HARAUCOURT,2480,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,67.0,4.0,255.0,5.905243,43.13816,000DI,598
2024-1015747,2024-07-23,1,Vente,280000.0,21.0,,CHE DU JONQUET,3985,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,56.0,3.0,345.0,5.911021,43.140758,000DH,591
2024-1015859,2024-07-11,1,Vente,358600.0,41.0,,RUE CHANOINE BOUISSON,1396,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,101.0,4.0,350.0,5.903655,43.135924,000DI,603
2024-1015866,2024-07-02,1,Vente,350000.0,5.0,,AV SYLVAIN THURIN,6875,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,56.0,4.0,658.0,5.894375,43.140589,000DT,612
2024-1015883,2024-06-27,1,Vente,320440.0,54.0,,AV CHARLES GANTELME,1455,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,35.0,2.0,178.0,5.896308,43.138066,000DS,617
2024-1015986,2024-07-24,1,Vente,260000.0,8.0,,RUE JANVIER,3795,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,92.0,5.0,212.0,5.914986,43.134082,000CZ,590
2024-1016009,2024-07-25,1,Vente,460000.0,2184.0,,AV JOSEPH GASQUET,4030,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,71.0,4.0,655.0,5.97759,43.119288,000BC,589
2024-1016039,2024-07-16,1,Vente,265000.0,2138.0,,AV JOSEPH GASQUET,4030,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,75.0,3.0,450.0,5.976961,43.119498,000BC,598
2024-1016154,2024-07-19,1,Vente,397000.0,34.0,,IMP LOUIS,4578,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,74.0,3.0,788.0,5.895177,43.127818,000DM,595
2024-1016154,2024-07-19,1,Vente,397000.0,34.0,,IMP LOUIS,4578,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,66.0,3.0,788.0,5.895177,43.127818,000DM,595
2024-1016179,2024-07-12,1,Vente,315000.0,158.0,,RUE MARIUS ANDRIEU,4895,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,81.0,5.0,440.0,5.903274,43.126031,000CW,602
2024-1016236,2024-08-02,1,Vente,125000.0,67.0,,RUE SAINTE ADELAIDE,6550,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,80.0,3.0,110.0,5.939082,43.131255,000AO,581
2024-1016431,2024-07-30,1,Vente,382700.0,99.0,,AV DES ILES D OR,3705,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,72.0,3.0,216.0,5.976188,43.131177,000AW,584
2024-1016456,2024-07-19,1,Vente,405000.0,33.0,,CHE DE LA BARRE,0613,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,83.0,4.0,590.0,5.959707,43.121769,000BE,595
2024-1016555,2024-07-31,1,Vente,389525.0,37.0,,RUE MADEMOISELLE STRASSEL,4712,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,24.0,0.0,1085.0,5.892808,43.135287,000DR,583
2024-1016555,2024-07-31,1,Vente,389525.0,37.0,,RUE MADEMOISELLE STRASSEL,4712,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,89.0,5.0,1085.0,5.892808,43.135287,000DR,583
2024-1016674,2024-07-29,1,Vente,425000.0,215.0,C,CHE ARTHUR,0435,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,108.0,4.0,690.0,5.888932,43.129975,000DP,585
2024-1016681,2024-07-30,2,Vente,110000.0,4.0,,RUE FELIX BRUN,2810,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,40.0,2.0,46.0,5.935962,43.121139,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,4.0,,RUE FELIX BRUN,2810,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,40.0,1.0,46.0,5.935962,43.121139,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,4.0,,RUE FELIX BRUN,2810,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,40.0,2.0,46.0,5.935962,43.121139,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,4.0,,RUE FELIX BRUN,2810,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,40.0,1.0,46.0,5.935962,43.121139,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,7.0,B,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,23.0,1.0,72.0,5.935959,43.121039,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,7.0,B,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,30.0,1.0,72.0,5.935959,43.121039,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,7.0,B,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,27.0,1.0,72.0,5.935959,43.121039,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,7.0,B,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,27.0,1.0,72.0,5.935959,43.121039,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,7.0,B,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,23.0,1.0,72.0,5.935959,43.121039,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,7.0,B,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,30.0,1.0,72.0,5.935959,43.121039,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,7.0,B,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,20.0,1.0,72.0,5.935959,43.121039,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,7.0,B,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,27.0,1.0,72.0,5.935959,43.121039,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,9.0,,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,32.0,1.0,35.0,5.935981,43.120994,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,9.0,,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,32.0,1.0,35.0,5.935981,43.120994,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,9.0,,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,32.0,1.0,35.0,5.935981,43.120994,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,9.0,,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,32.0,1.0,35.0,5.935981,43.120994,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,9.0,,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,32.0,1.0,35.0,5.935981,43.120994,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,10.0,,RUE FELIX BRUN,2810,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,25.0,1.0,32.0,5.935887,43.121018,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,10.0,,RUE FELIX BRUN,2810,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,23.0,1.0,32.0,5.935887,43.121018,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,10.0,,RUE FELIX BRUN,2810,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,23.0,1.0,32.0,5.935887,43.121018,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,10.0,,RUE FELIX BRUN,2810,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,20.0,1.0,32.0,5.935887,43.121018,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,10.0,,RUE FELIX BRUN,2810,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,23.0,1.0,32.0,5.935887,43.121018,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,11.0,,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,25.0,2.0,36.0,5.935958,43.120958,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,11.0,,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,25.0,2.0,36.0,5.935958,43.120958,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,11.0,,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,21.0,1.0,36.0,5.935958,43.120958,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,11.0,,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,22.0,2.0,36.0,5.935958,43.120958,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,11.0,,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,25.0,2.0,36.0,5.935958,43.120958,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,13.0,,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,38.0,2.0,48.0,5.935906,43.120924,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,13.0,,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,39.0,2.0,48.0,5.935906,43.120924,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,13.0,,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,36.0,1.0,48.0,5.935906,43.120924,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,13.0,,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,34.0,2.0,48.0,5.935906,43.120924,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,13.0,,AV DE BESAGNE,0873,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,24.0,1.0,48.0,5.935906,43.120924,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,12.0,,RUE FELIX BRUN,2810,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,28.0,1.0,38.0,5.935868,43.120976,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,12.0,,RUE FELIX BRUN,2810,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,29.0,1.0,38.0,5.935868,43.120976,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,12.0,,RUE FELIX BRUN,2810,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,28.0,2.0,38.0,5.935868,43.120976,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,12.0,,RUE FELIX BRUN,2810,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,28.0,2.0,38.0,5.935868,43.120976,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,18.0,,RUE LAINDET LALONDE,4250,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,41.0,2.0,48.0,5.935835,43.120939,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,18.0,,RUE LAINDET LALONDE,4250,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,41.0,2.0,48.0,5.935835,43.120939,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,18.0,,RUE LAINDET LALONDE,4250,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,41.0,2.0,48.0,5.935835,43.120939,000CL,584
2024-1016681,2024-07-30,2,Vente,110000.0,18.0,,RUE LAINDET LALONDE,4250,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,41.0,2.0,48.0,5.935835,43.120939,000CL,584
2024-1016690,2024-08-05,1,Vente,193000.0,142.0,,BD DU FARON,2770,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,22.0,0.0,133.0,5.930095,43.135624,000AM,578
2024-1016690,2024-08-05,1,Vente,193000.0,142.0,,BD DU FARON,2770,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,72.0,6.0,133.0,5.930095,43.135624,000AM,578
2024-1016774,2024-07-22,1,Vente,280000.0,1097.0,,CHE DES FAVIERES,2793,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,118.0,4.0,581.0,5.964852,43.152899,000AC,592
2024-1016774,2024-07-22,1,Vente,280000.0,1097.0,,CHE DES FAVIERES,2793,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,118.0,4.0,1320.0,5.964852,43.152899,000AC,592
2024-1016819,2024-07-29,1,Vente,324000.0,34.0,,RUE PYANET,6040,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,85.0,4.0,140.0,5.94447,43.127475,000AR,585
2024-1016821,2024-07-29,1,Vente,200000.0,96.0,,RUE ROSA BONHEUR,6335,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,100.0,4.0,276.0,5.94336,43.126808,000AR,585
2024-1016906,2024-08-05,1,Vente,285000.0,119.0,,RUE REINE JEANNE,6160,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,53.0,3.0,185.0,5.925932,43.132765,000AN,578
2024-1016942,2024-08-01,1,Vente,344750.0,2668.0,A,AV DE LA RESISTANCE,6180,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,102.0,6.0,3164.0,5.972342,43.109133,000BL,582
2024-1016942,2024-08-01,1,Vente,344750.0,2668.0,A,AV DE LA RESISTANCE,6180,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,44.0,2.0,3164.0,5.972342,43.109133,000BL,582
2024-1016942,2024-08-01,1,Vente,344750.0,2668.0,A,AV DE LA RESISTANCE,6180,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,33.0,2.0,3164.0,5.972342,43.109133,000BL,582
2024-1016971,2024-07-30,1,Vente,228000.0,107.0,,RUE REINE JEANNE,6160,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,52.0,3.0,224.0,5.925832,43.132795,000AN,584
2024-1016976,2024-07-31,1,Vente,316000.0,46.0,,MTE CASSE COU,1249,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,60.0,1.0,143.0,5.956223,43.13171,000AI,583
2024-1016987,2024-08-14,1,Vente,320000.0,56.0,,RUE LT AVI PAUL JOSE LEONETTI,4481,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,61.0,3.0,800.0,5.938996,43.135942,000AL,569
2024-1016987,2024-08-14,1,Vente,320000.0,56.0,,RUE LT AVI PAUL JOSE LEONETTI,4481,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,61.0,3.0,800.0,5.938996,43.135942,000AL,569
2024-1017016,2024-08-21,1,Vente,350000.0,125.0,,RUE LOUIS JOUVET,4645,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,79.0,5.0,585.0,5.903257,43.144196,000DV,562
2024-1017030,2024-08-12,1,Vente,350000.0,123.0,,AV DES ILES D OR,3705,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,75.0,4.0,556.0,5.976475,43.131038,000AW,571
2024-1017073,2024-08-07,1,Vente,220000.0,264.0,,AV BIR HAKEIM,0901,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,24.0,1.0,122.0,5.909689,43.131541,000CX,576
2024-1017073,2024-08-07,1,Vente,220000.0,264.0,,AV BIR HAKEIM,0901,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,48.0,2.0,122.0,5.909689,43.131541,000CX,576
2024-1017073,2024-08-07,1,Vente,220000.0,264.0,,AV BIR HAKEIM,0901,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,24.0,1.0,122.0,5.909689,43.131541,000CX,576
2024-1017078,2024-08-23,1,Vente,192000.0,16.0,B,RUE DE LA GLACIERE,3400,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,38.0,2.0,71.0,5.932174,43.121849,000CN,560
2024-1017078,2024-08-23,1,Vente,192000.0,16.0,B,RUE DE LA GLACIERE,3400,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,48.0,2.0,71.0,5.932174,43.121849,000CN,560
2024-1017078,2024-08-23,1,Vente,192000.0,16.0,B,RUE DE LA GLACIERE,3400,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,48.0,2.0,71.0,5.932174,43.121849,000CN,560
2024-1017078,2024-08-23,1,Vente,192000.0,16.0,B,RUE DE LA GLACIERE,3400,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,50.0,2.0,71.0,5.932174,43.121849,000CN,560
2024-1017078,2024-08-23,1,Vente,192000.0,16.0,B,RUE DE LA GLACIERE,3400,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,40.0,2.0,71.0,5.932174,43.121849,000CN,560
2024-1017120,2024-08-23,1,Vente,500000.0,365.0,,AV DE LA RESISTANCE,6180,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,25.0,1.0,190.0,5.948734,43.116022,000BR,560
2024-1017120,2024-08-23,1,Vente,500000.0,365.0,,AV DE LA RESISTANCE,6180,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,25.0,2.0,190.0,5.948734,43.116022,000BR,560
2024-1017120,2024-08-23,1,Vente,500000.0,365.0,,AV DE LA RESISTANCE,6180,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,25.0,1.0,190.0,5.948734,43.116022,000BR,560
2024-1017120,2024-08-23,1,Vente,500000.0,365.0,,AV DE LA RESISTANCE,6180,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,28.0,2.0,190.0,5.948734,43.116022,000BR,560
2024-1017120,2024-08-23,1,Vente,500000.0,365.0,,AV DE LA RESISTANCE,6180,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,25.0,2.0,190.0,5.948734,43.116022,000BR,560
2024-1017120,2024-08-23,1,Vente,500000.0,365.0,,AV DE LA RESISTANCE,6180,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,25.0,1.0,190.0,5.948734,43.116022,000BR,560
2024-1017120,2024-08-23,1,Vente,500000.0,365.0,,AV DE LA RESISTANCE,6180,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,27.0,2.0,190.0,5.948734,43.116022,000BR,560
2024-1017120,2024-08-23,1,Vente,500000.0,365.0,,AV DE LA RESISTANCE,6180,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,27.0,2.0,190.0,5.948734,43.116022,000BR,560
2024-1017188,2024-08-22,1,Vente,350000.0,333.0,,CHE ARTHUR,0435,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,62.0,3.0,700.0,5.888225,43.130288,000DP,561
2024-1017200,2024-08-12,1,Vente,465000.0,71.0,,IMP AMBROISE THOMAS,0180,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,82.0,4.0,560.0,5.951888,43.127773,000AR,571
2024-1017289,2024-08-27,1,Vente,475000.0,13.0,,RUE VALERE BERNARD,7060,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,92.0,3.0,223.0,5.969777,43.115219,000BI,556
2024-1017371,2024-09-03,1,Vente,490000.0,117.0,,RUE BELVEDERE,0800,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,59.0,2.0,494.0,5.936159,43.107861,000BX,549
2024-1017509,2024-09-05,1,Vente,323400.0,1021.0,,CHE MON PARADIS,5280,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,56.0,3.0,338.0,5.892871,43.137809,000DT,547
2024-1017572,2024-09-11,1,Vente,437464.0,44.0,,RUE DESCARTES,2175,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,100.0,5.0,533.0,5.892184,43.127962,000DM,541
2024-1017585,2024-09-06,1,Vente,470000.0,1.0,,AV SYLVAIN THURIN,6875,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,50.0,3.0,510.0,5.894168,43.140247,000DT,546
2024-1017585,2024-09-06,1,Vente,470000.0,1.0,,AV SYLVAIN THURIN,6875,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,35.0,2.0,510.0,5.894168,43.140247,000DT,546
2024-1017585,2024-09-06,1,Vente,470000.0,1.0,,AV SYLVAIN THURIN,6875,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,50.0,3.0,510.0,5.894168,43.140247,000DT,546
2024-1017585,2024-09-06,1,Vente,470000.0,1.0,,AV SYLVAIN THURIN,6875,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,35.0,2.0,510.0,5.894168,43.140247,000DT,546
2024-1017585,2024-09-06,1,Vente,470000.0,1.0,,AV SYLVAIN THURIN,6875,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,50.0,3.0,510.0,5.894168,43.140247,000DT,546
2024-1017585,2024-09-06,1,Vente,470000.0,1.0,,AV SYLVAIN THURIN,6875,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,35.0,2.0,510.0,5.894168,43.140247,000DT,546
2024-1017614,2024-08-30,1,Vente,300000.0,165.0,,AV DE SAVOIE,6685,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,63.0,4.0,600.0,5.964753,43.117124,000BH,553
2024-1017615,2024-09-06,1,Vente,255000.0,5.0,,RUE MAGENTA,4720,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,30.0,2.0,220.0,5.90624,43.1317,000DK,546
2024-1017615,2024-09-06,1,Vente,255000.0,5.0,,RUE MAGENTA,4720,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,63.0,2.0,220.0,5.90624,43.1317,000DK,546
2024-1017615,2024-09-06,1,Vente,255000.0,5.0,,RUE MAGENTA,4720,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,30.0,2.0,285.0,5.90624,43.1317,000DK,546
2024-1017615,2024-09-06,1,Vente,255000.0,5.0,,RUE MAGENTA,4720,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,63.0,2.0,285.0,5.90624,43.1317,000DK,546
2024-1017661,2024-08-26,1,Vente,74000.0,4.0,,RUE LEFEBVRE DE CERISY,4385,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,65.0,4.0,263.0,5.899947,43.133827,000DL,557
2024-1017691,2024-09-10,1,Vente,250000.0,61.0,,IMP DE LA PIVOTTE,5839,83100.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,44.0,2.0,344.0,5.970067,43.134133,000AH,542
2024-1017691,2024-09-10,1,Vente,250000.0,61.0,,IMP DE LA PIVOTTE,5839,83100.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,30.0,1.0,344.0,5.970067,43.134133,000AH,542
2024-1017799,2024-08-26,1,Vente,210000.0,4.0,,BD JOUVE,4055,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,60.0,3.0,299.0,5.95918,43.127798,000AS,557
2024-1017800,2024-09-11,1,Vente,345135.0,132.0,,IMP DU GRAND BAU,3441,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,103.0,4.0,824.0,5.928518,43.160205,000ES,541
2024-1017838,2024-09-18,1,Vente,456200.0,917.0,,CHE BARTHELEMY FLORENT,0618,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,100.0,4.0,640.0,5.917173,43.155004,000ER,534
2024-1017859,2024-08-30,1,Vente,440000.0,190.0,,CHE DES FOURS A CHAUX,2965,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,105.0,4.0,385.0,5.904556,43.14812,000DV,553
2024-1017862,2024-09-12,1,Vente,368000.0,138.0,,RUE LOUIS JOUVET,4645,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,79.0,5.0,521.0,5.903307,43.143805,000DV,540
2024-1017943,2024-09-12,1,Vente,306600.0,98.0,,RUE VALES,7070,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,43.0,2.0,185.0,5.917348,43.136048,000CZ,540
2024-1018083,2024-09-18,1,Vente,420000.0,1555.0,,AV JOSEPH GASQUET,4030,83100.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,34.0,1.0,930.0,5.97179,43.122794,000BD,534
2024-1018083,2024-09-18,1,Vente,420000.0,1555.0,,AV JOSEPH GASQUET,4030,83100.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,90.0,6.0,930.0,5.97179,43.122794,000BD,534
2024-1018100,2024-09-19,1,Vente,245000.0,9009.0,,CHE DE LA BOSQUETTE,1000,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,72.0,5.0,760.0,5.975712,43.138238,000AD,533
2024-1018100,2024-09-19,1,Vente,245000.0,9009.0,,CHE DE LA BOSQUETTE,1000,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,38.0,2.0,760.0,5.975712,43.138238,000AD,533
2024-1018108,2024-09-17,1,Vente,155000.0,7.0,A,RUE JULES MOROSELLI,4090,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,41.0,2.0,78.0,5.918584,43.135889,000CZ,535
2024-1018108,2024-09-17,1,Vente,155000.0,7.0,A,RUE JULES MOROSELLI,4090,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,42.0,2.0,78.0,5.918584,43.135889,000CZ,535
2024-1018159,2024-09-13,1,Vente,325000.0,344.0,,CHE DE GRATTE SEMELLE,3455,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,100.0,4.0,387.0,5.957867,43.119047,000BP,539
